Protein_ID,Localizations,Signals,Cytoplasm,Nucleus,Extracellular,Cell membrane,Mitochondrion,Plastid,Endoplasmic reticulum,Lysosome/Vacuole,Golgi apparatus,Peroxisome
ENST00000572647.5,Nucleus,,0.4268999993801117,0.6262999773025513,0.23469999432563782,0.10279999673366547,0.11110000312328339,0.001500000013038516,0.05990000069141388,0.21950000524520874,0.12720000743865967,0.00570000009611249
ENST00000573078.5,Cytoplasm,,0.4681999981403351,0.4350999891757965,0.0843999981880188,0.2094999998807907,0.2517000138759613,0.014600000344216824,0.04129999876022339,0.023399999365210533,0.02800000086426735,0.41499999165534973
ENST00000573478.5,Cytoplasm|Nucleus,Nuclear localization signal,0.6590999960899353,0.5198000073432922,0.05530000105500221,0.1200999990105629,0.12630000710487366,0.028300000354647636,0.18070000410079956,0.09470000118017197,0.10670000314712524,0.08590000122785568
ENST00000573759.1,Nucleus,,0.46470001339912415,0.8041999936103821,0.013100000098347664,0.028699999675154686,0.2361000031232834,0.021199999377131462,0.07599999755620956,0.09229999780654907,0.1046999990940094,0.13510000705718994
ENST00000573763.1,Extracellular,Peroxisomal targeting signal,0.40119999647140503,0.2257000058889389,0.6396999955177307,0.2011999934911728,0.25679999589920044,0.41429999470710754,0.10949999839067459,0.19460000097751617,0.08910000324249268,0.45320001244544983
ENST00000574099.1,Nucleus,Peroxisomal targeting signal,0.382999986410141,0.7652000188827515,0.5497999787330627,0.030899999663233757,0.3898000121116638,0.015799999237060547,0.2345999926328659,0.16500000655651093,0.19329999387264252,0.2815999984741211
ENST00000574539.5,Extracellular,Signal peptide,0.31029999256134033,0.2563000023365021,0.767799973487854,0.5375000238418579,0.16840000450611115,0.14869999885559082,0.2378000020980835,0.3481000065803528,0.26930001378059387,0.09600000083446503
ENST00000574575.2,Nucleus,Nuclear localization signal,0.38749998807907104,0.9355000257492065,0.13300000131130219,0.10580000281333923,0.04529999941587448,0.004900000058114529,0.020500000566244125,0.03420000150799751,0.026599999517202377,0.00559999980032444
ENST00000574902.5,Nucleus,Nuclear localization signal,0.4311000108718872,0.8601999878883362,0.13179999589920044,0.13300000131130219,0.04740000143647194,0.00279999990016222,0.027400000020861626,0.08649999648332596,0.0551999993622303,0.010499999858438969
ENST00000575061.2,Cytoplasm|Nucleus,Nuclear localization signal,0.6502000093460083,0.5343000292778015,0.10419999808073044,0.37689998745918274,0.186599999666214,0.010099999606609344,0.17080000042915344,0.19419999420642853,0.19429999589920044,0.019999999552965164
ENST00000575314.5,Extracellular,Signal peptide,0.2858000099658966,0.2890999913215637,0.7590000033378601,0.5234000086784363,0.25290000438690186,0.017500000074505806,0.388700008392334,0.23420000076293945,0.25769999623298645,0.014800000004470348
ENST00000575729.5,Extracellular,Signal peptide,0.3630000054836273,0.38530001044273376,0.6194999814033508,0.498199999332428,0.25619998574256897,0.041999999433755875,0.19339999556541443,0.2669999897480011,0.16179999709129333,0.2214999943971634
ENST00000576416.5,Nucleus,Nuclear localization signal,0.4311000108718872,0.8601999878883362,0.13179999589920044,0.13300000131130219,0.04740000143647194,0.00279999990016222,0.027400000020861626,0.08649999648332596,0.0551999993622303,0.010499999858438969
ENST00000576431.5,Cytoplasm|Nucleus,Nuclear localization signal|Nuclear export signal,0.5733000040054321,0.6291000247001648,0.12330000102519989,0.2948000133037567,0.23890000581741333,0.0017000000225380063,0.12200000137090683,0.18369999527931213,0.25600001215934753,0.01140000019222498
ENST00000576570.5,Cytoplasm|Mitochondrion,Peroxisomal targeting signal,0.5131999850273132,0.47450000047683716,0.46459999680519104,0.052400000393390656,0.6780999898910522,0.032499998807907104,0.04690000042319298,0.09459999948740005,0.16040000319480896,0.193900004029274
ENST00000576830.5,Extracellular,Signal peptide,0.3068999946117401,0.25679999589920044,0.7239000201225281,0.4307999908924103,0.23029999434947968,0.011699999682605267,0.29989999532699585,0.22089999914169312,0.19949999451637268,0.004900000058114529
ENST00000576863.1,Cytoplasm|Nucleus,,0.5033000111579895,0.6960999965667725,0.314300000667572,0.10660000145435333,0.07410000264644623,0.0007999999797903001,0.03680000081658363,0.16619999706745148,0.0885000005364418,0.009499999694526196
ENST00000576988.1,Cytoplasm|Nucleus,,0.4884999990463257,0.7700999975204468,0.08309999853372574,0.07349999994039536,0.07739999890327454,0.002199999988079071,0.0925000011920929,0.1477999985218048,0.04639999940991402,0.1890999972820282
ENST00000577495.5,Cytoplasm,,0.5471000075340271,0.30149999260902405,0.5733000040054321,0.14429999887943268,0.49380001425743103,0.019899999722838402,0.014100000262260437,0.06270000338554382,0.11919999867677689,0.056299999356269836
ENST00000577511.1,Cell membrane,Signal peptide|Transmembrane domain,0.26809999346733093,0.07660000026226044,0.249099999666214,0.8837000131607056,0.015799999237060547,0.004600000102072954,0.13249999284744263,0.3416999876499176,0.31619998812675476,0.41350001096725464
ENST00000578328.6,Cytoplasm|Nucleus,Nuclear export signal,0.7346000075340271,0.5102999806404114,0.04280000180006027,0.23360000550746918,0.13670000433921814,0.026900000870227814,0.1670999974012375,0.4648999869823456,0.21230000257492065,0.03790000081062317
ENST00000579590.5,Cytoplasm,Mitochondrial transit peptide,0.7200999855995178,0.4528000056743622,0.13740000128746033,0.0414000004529953,0.4912000000476837,0.0017000000225380063,0.16369999945163727,0.08009999990463257,0.25780001282691956,0.00930000003427267
ENST00000579827.6,Cytoplasm,Nuclear export signal,0.7480999827384949,0.45579999685287476,0.06400000303983688,0.18770000338554382,0.1348000019788742,0.026399999856948853,0.10859999805688858,0.26089999079704285,0.21870000660419464,0.07020000368356705
ENST00000580127.6,Cytoplasm,,0.7121000289916992,0.45989999175071716,0.05380000174045563,0.1890999972820282,0.2587999999523163,0.0010000000474974513,0.21649999916553497,0.4422999918460846,0.1387999951839447,0.0203000009059906
ENST00000580212.6,Cytoplasm,Nuclear export signal,0.6291000247001648,0.3328000009059906,0.0885000005364418,0.3637999892234802,0.09830000251531601,0.006099999882280827,0.2184000015258789,0.3635999858379364,0.3328999876976013,0.059700001031160355
ENST00000580445.5,Endoplasmic reticulum,Signal peptide|Transmembrane domain,0.19679999351501465,0.25209999084472656,0.18400000035762787,0.08789999783039093,0.20600000023841858,0.015799999237060547,0.7584999799728394,0.08959999680519104,0.39500001072883606,0.01600000075995922
ENST00000581180.2,Cytoplasm,,0.6424999833106995,0.46630001068115234,0.12389999628067017,0.06449999660253525,0.26339998841285706,0.008899999782443047,0.17260000109672546,0.26420000195503235,0.2930000126361847,0.17329999804496765
ENST00000581202.5,Cytoplasm,Nuclear localization signal,0.7710999846458435,0.4805000126361847,0.028999999165534973,0.04650000110268593,0.5687999725341797,0.00419999985024333,0.1306000053882599,0.013000000268220901,0.05609999969601631,0.03530000150203705
ENST00000581761.6,Cytoplasm,Nuclear export signal,0.7021999955177307,0.427700012922287,0.11050000041723251,0.20810000598430634,0.17470000684261322,0.014100000262260437,0.10729999840259552,0.3605000078678131,0.1356000006198883,0.04600000008940697
ENST00000581977.7,Cytoplasm|Nucleus,Nuclear export signal,0.7443000078201294,0.5260000228881836,0.04450000077486038,0.219200000166893,0.1492999941110611,0.02419999986886978,0.2354000061750412,0.4555000066757202,0.2151000052690506,0.047600001096725464
ENST00000582585.1,Nucleus,,0.3763999938964844,0.4551999866962433,0.39320001006126404,0.05889999866485596,0.249099999666214,0.03739999979734421,0.24480000138282776,0.03519999980926514,0.07900000363588333,0.051500000059604645
ENST00000582593.1,Cytoplasm|Extracellular,,0.4961000084877014,0.4650000035762787,0.7215999960899353,0.09539999812841415,0.590399980545044,0.02280000038444996,0.24040000140666962,0.042899999767541885,0.10849999636411667,0.07760000228881836
ENST00000582907.5,Cytoplasm,,0.6162999868392944,0.4011000096797943,0.043800000101327896,0.10970000177621841,0.5054000020027161,0.00559999980032444,0.049800001084804535,0.037700001150369644,0.040699999779462814,0.07109999656677246
ENST00000584602.1,Cytoplasm,,0.5163000226020813,0.36390000581741333,0.051500000059604645,0.07919999957084656,0.12710000574588776,0.052799999713897705,0.14659999310970306,0.558899998664856,0.22269999980926514,0.6718999743461609
ENST00000585134.2,Cytoplasm,Nuclear export signal,0.6219000220298767,0.45410001277923584,0.08299999684095383,0.18170000612735748,0.17350000143051147,0.007199999876320362,0.384799987077713,0.38679999113082886,0.13510000705718994,0.04450000077486038
ENST00000585811.1,Cytoplasm,,0.7222999930381775,0.3025999963283539,0.11230000108480453,0.07609999924898148,0.49149999022483826,0.004000000189989805,0.3564000129699707,0.17579999566078186,0.18080000579357147,0.042899999767541885
ENST00000585909.1,Mitochondrion,,0.46799999475479126,0.24719999730587006,0.5347999930381775,0.20469999313354492,0.5498999953269958,0.05180000141263008,0.241799995303154,0.21140000224113464,0.22370000183582306,0.30000001192092896
ENST00000586157.2,Cytoplasm|Nucleus,Nuclear localization signal,0.7307000160217285,0.5795999765396118,0.08259999752044678,0.08609999716281891,0.07660000026226044,0.005200000014156103,0.1103999987244606,0.1500999927520752,0.18979999423027039,0.002099999925121665
ENST00000586672.5,Cell membrane,Transmembrane domain,0.125,0.14640000462532043,0.05810000002384186,0.8234999775886536,0.1354999989271164,0.005900000222027302,0.5931000113487244,0.5623999834060669,0.5788999795913696,0.01810000091791153
ENST00000586722.5,Cell membrane,Transmembrane domain,0.14489999413490295,0.17170000076293945,0.04820000007748604,0.8445000052452087,0.12680000066757202,0.012299999594688416,0.49790000915527344,0.5424000024795532,0.6450999975204468,0.012799999676644802
ENST00000586836.5,Cytoplasm,Nuclear localization signal,0.7243000268936157,0.22789999842643738,0.022299999371170998,0.44940000772476196,0.10320000350475311,0.006000000052154064,0.062199998646974564,0.16680000722408295,0.19930000603199005,0.000699999975040555
ENST00000586916.6,Endoplasmic reticulum,Transmembrane domain,0.1143999993801117,0.2296999990940094,0.03139999881386757,0.13220000267028809,0.4553000032901764,0.05429999902844429,0.8173999786376953,0.1720000058412552,0.2257000058889389,0.08529999852180481
ENST00000587262.1,Cytoplasm,Nuclear export signal,0.6118999719619751,0.47859999537467957,0.09449999779462814,0.10329999774694443,0.24199999868869781,0.042100001126527786,0.2815999984741211,0.5127999782562256,0.4032000005245209,0.04410000145435333
ENST00000587515.5,Cytoplasm|Nucleus,Nuclear localization signal|Nuclear export signal,0.5378999710083008,0.6570000052452087,0.07829999923706055,0.16779999434947968,0.10849999636411667,0.007499999832361937,0.09049999713897705,0.09740000218153,0.13330000638961792,0.042500000447034836
ENST00000587805.1,Cytoplasm|Golgi apparatus,Nuclear export signal|Peroxisomal targeting signal,0.6638000011444092,0.2614000141620636,0.0934000015258789,0.2037000060081482,0.1696999967098236,0.014700000174343586,0.43529999256134033,0.5052000284194946,0.6836000084877014,0.5023999810218811
ENST00000588146.1,Nucleus,,0.3050999939441681,0.720300018787384,0.3837999999523163,0.12229999899864197,0.014399999752640724,0.04019999876618385,0.024399999529123306,0.043699998408555984,0.04019999876618385,0.00570000009611249
ENST00000588176.5,Peroxisome,,0.43950000405311584,0.2980000078678131,0.0421999990940094,0.2815000116825104,0.05829999968409538,0.07699999958276749,0.10660000145435333,0.07769999653100967,0.05550000071525574,0.44620001316070557
ENST00000588600.1,Nucleus,,0.4699000120162964,0.5723000168800354,0.2736000120639801,0.13750000298023224,0.5436999797821045,0.016100000590085983,0.09679999947547913,0.023900000378489494,0.03420000150799751,0.009399999864399433
ENST00000588759.1,Cytoplasm|Nucleus,,0.492000013589859,0.661899983882904,0.06379999965429306,0.16380000114440918,0.09600000083446503,0.0066999997943639755,0.120899997651577,0.11010000109672546,0.17839999496936798,0.032600000500679016
ENST00000588773.5,Cytoplasm,,0.5999000072479248,0.3880999982357025,0.2971999943256378,0.055399999022483826,0.516700029373169,0.007799999788403511,0.05829999968409538,0.08749999850988388,0.08100000023841858,0.05139999836683273
ENST00000589165.5,Nucleus,Nuclear export signal,0.4140999913215637,0.8113999962806702,0.04010000079870224,0.04859999939799309,0.2029999941587448,0.0210999995470047,0.05609999969601631,0.1005999967455864,0.09510000050067902,0.01720000058412552
ENST00000589180.5,Cytoplasm,Nuclear localization signal,0.7786999940872192,0.392300009727478,0.21199999749660492,0.20090000331401825,0.1324000060558319,0.002199999988079071,0.07840000092983246,0.09179999679327011,0.20509999990463257,0.03689999878406525
ENST00000589326.5,Cytoplasm,Nuclear export signal,0.7610999941825867,0.3034000098705292,0.08320000022649765,0.29120001196861267,0.21699999272823334,0.03689999878406525,0.30469998717308044,0.3537999987602234,0.35580000281333923,0.03840000182390213
ENST00000589381.5,Cytoplasm|Nucleus,Nuclear localization signal,0.5235999822616577,0.7835000157356262,0.03449999913573265,0.05400000140070915,0.31369999051094055,0.007600000128149986,0.1006999984383583,0.07270000129938126,0.03959999978542328,0.003700000001117587
ENST00000590370.5,Endoplasmic reticulum,Signal peptide|Transmembrane domain,0.12759999930858612,0.16680000722408295,0.04410000145435333,0.15690000355243683,0.3734999895095825,0.05380000174045563,0.6917999982833862,0.11349999904632568,0.1754000037908554,0.12039999663829803
ENST00000590477.5,Endoplasmic reticulum,,0.4255000054836273,0.3993000090122223,0.0430000014603138,0.26030001044273376,0.33399999141693115,0.013000000268220901,0.4699999988079071,0.11420000344514847,0.2872999906539917,0.026399999856948853
ENST00000590958.5,Cytoplasm,,0.7469000220298767,0.3312000036239624,0.09989999979734421,0.13689999282360077,0.4009000062942505,0.01080000028014183,0.26019999384880066,0.18559999763965607,0.3495999872684479,0.2809999883174896
ENST00000591179.5,Cytoplasm,Nuclear localization signal,0.7211999893188477,0.23389999568462372,0.02370000071823597,0.4334999918937683,0.08649999648332596,0.004600000102072954,0.07419999688863754,0.13979999721050262,0.19220000505447388,0.0013000000035390258
ENST00000591585.1,Cytoplasm|Nucleus,Nuclear localization signal,0.5582000017166138,0.6941999793052673,0.21549999713897705,0.14880000054836273,0.1923000067472458,0.0017000000225380063,0.09560000151395798,0.17710000276565552,0.24500000476837158,0.01640000008046627
ENST00000591734.5,Cytoplasm,Nuclear localization signal,0.7451000213623047,0.42329999804496765,0.147599995136261,0.2150000035762787,0.11050000041723251,0.001500000013038516,0.14390000700950623,0.1282999962568283,0.2782999873161316,0.03229999914765358
ENST00000591779.5,Cytoplasm|Nucleus,Nuclear localization signal|Nuclear export signal,0.754800021648407,0.5455999970436096,0.047200001776218414,0.21220000088214874,0.2556000053882599,0.05090000107884407,0.2766000032424927,0.1656000018119812,0.14480000734329224,0.03480000048875809
ENST00000591811.1,Cytoplasm,,0.5662999749183655,0.4465000033378601,0.22779999673366547,0.16120000183582306,0.31679999828338623,0.03530000150203705,0.04830000177025795,0.00989999994635582,0.025200000032782555,0.044599998742341995
ENST00000591844.5,Nucleus,,0.3635999858379364,0.7610999941825867,0.1729000061750412,0.07989999651908875,0.10490000247955322,0.008200000040233135,0.1071000024676323,0.1662999987602234,0.1965000033378601,0.014999999664723873
ENST00000592033.5,Cytoplasm,,0.5662999749183655,0.4465000033378601,0.22779999673366547,0.16120000183582306,0.31679999828338623,0.03530000150203705,0.04830000177025795,0.00989999994635582,0.025200000032782555,0.044599998742341995
ENST00000592083.5,Nucleus,,0.3950999975204468,0.8016999959945679,0.03709999844431877,0.04839999973773956,0.21240000426769257,0.027699999511241913,0.041999999433755875,0.07349999994039536,0.10700000077486038,0.015799999237060547
ENST00000592160.5,Nucleus,,0.3012999892234802,0.635200023651123,0.09799999743700027,0.1738000065088272,0.05860000103712082,0.013700000010430813,0.03849999979138374,0.0949999988079071,0.06629999727010727,0.03500000014901161
ENST00000592789.5,Extracellular,Signal peptide,0.1039000004529953,0.042500000447034836,0.8669000267982483,0.2662999927997589,0.04520000144839287,0.0005000000237487257,0.5338000059127808,0.24230000376701355,0.4115000069141388,0.0008999999845400453
ENST00000592947.5,Cytoplasm,,0.5999000072479248,0.3880999982357025,0.2971999943256378,0.055399999022483826,0.516700029373169,0.007799999788403511,0.05829999968409538,0.08749999850988388,0.08100000023841858,0.05139999836683273
ENST00000593500.1,Nucleus,Nuclear localization signal,0.22499999403953552,0.9388999938964844,0.04899999871850014,0.11729999631643295,0.11710000038146973,0.0035000001080334187,0.024399999529123306,0.04149999842047691,0.04879999905824661,0.00139999995008111
ENST00000594064.5,Nucleus,Nuclear localization signal,0.4115000069141388,0.7736999988555908,0.07859999686479568,0.14480000734329224,0.21089999377727509,0.0034000000450760126,0.08380000293254852,0.1485999971628189,0.14319999516010284,0.013799999840557575
ENST00000594180.1,Nucleus|Mitochondrion,,0.3788999915122986,0.5024999976158142,0.2583000063896179,0.039400000125169754,0.7141000032424927,0.016699999570846558,0.09470000118017197,0.03240000084042549,0.039500001817941666,0.011300000362098217
ENST00000594384.5,Nucleus,Nuclear localization signal,0.2930000126361847,0.7092999815940857,0.305400013923645,0.17020000517368317,0.07720000296831131,0.0012000000569969416,0.06069999933242798,0.15209999680519104,0.11209999769926071,0.007199999876320362
ENST00000594658.5,Cytoplasm|Nucleus,Nuclear localization signal|Nuclear export signal,0.642300009727478,0.7046999931335449,0.02930000051856041,0.21580000221729279,0.05480000004172325,0.006300000008195639,0.06620000302791595,0.11020000278949738,0.07479999959468842,0.00930000003427267
ENST00000595068.5,Nucleus,Nuclear localization signal|Nuclear export signal,0.38449999690055847,0.8177000284194946,0.04170000180602074,0.15209999680519104,0.11259999871253967,0.0027000000700354576,0.06889999657869339,0.1656000018119812,0.11500000208616257,0.0032999999821186066
ENST00000595142.5,Cytoplasm,,0.5558000206947327,0.3921999931335449,0.24070000648498535,0.0714000016450882,0.446399986743927,0.08799999952316284,0.15950000286102295,0.05950000137090683,0.08219999819993973,0.2542000114917755
ENST00000595213.1,Cytoplasm,Peroxisomal targeting signal,0.5041999816894531,0.3479999899864197,0.4171000123023987,0.04399999976158142,0.4415999948978424,0.0478999987244606,0.06989999860525131,0.03539999946951866,0.08169999718666077,0.262800008058548
ENST00000595533.1,Nucleus,Nuclear localization signal,0.31929999589920044,0.6848999857902527,0.25619998574256897,0.1664000004529953,0.0284000001847744,0.022700000554323196,0.03959999978542328,0.03579999879002571,0.04830000177025795,0.005100000184029341
ENST00000595763.1,Cytoplasm,,0.5181000232696533,0.44020000100135803,0.23029999434947968,0.060100000351667404,0.4952000081539154,0.006399999838322401,0.13660000264644623,0.05510000139474869,0.07590000331401825,0.0019000000320374966
ENST00000595962.6,Nucleus,Nuclear localization signal,0.3578000068664551,0.6948000192642212,0.0771000012755394,0.2378000020980835,0.03500000014901161,0.016699999570846558,0.11330000311136246,0.1437000036239624,0.09260000288486481,0.001500000013038516
ENST00000595981.5,Nucleus,Nuclear localization signal|Nuclear export signal,0.3562000095844269,0.7376000285148621,0.10760000348091125,0.22540000081062317,0.04830000177025795,0.006800000090152025,0.053700000047683716,0.1340000033378601,0.13099999725818634,0.016200000420212746
ENST00000596677.5,Nucleus,Nuclear localization signal,0.2653000056743622,0.7664999961853027,0.21320000290870667,0.15549999475479126,0.07840000092983246,0.0010000000474974513,0.06930000334978104,0.16220000386238098,0.10580000281333923,0.007699999958276749
ENST00000596929.5,Nucleus,Nuclear localization signal,0.4544000029563904,0.866599977016449,0.11309999972581863,0.031099999323487282,0.0430000014603138,0.006899999920278788,0.016699999570846558,0.03370000049471855,0.038100000470876694,0.007199999876320362
ENST00000597240.5,Nucleus,Nuclear localization signal,0.38019999861717224,0.7519999742507935,0.09080000221729279,0.16050000488758087,0.04809999838471413,0.004100000020116568,0.05130000039935112,0.11299999803304672,0.10360000282526016,0.013100000098347664
ENST00000598016.5,Cytoplasm|Nucleus,Nuclear localization signal,0.565500020980835,0.5708000063896179,0.20649999380111694,0.1225999966263771,0.07940000295639038,0.010999999940395355,0.12330000102519989,0.10559999942779541,0.19210000336170197,0.002099999925121665
ENST00000598585.1,Endoplasmic reticulum,Signal peptide,0.19200000166893005,0.1518000066280365,0.335999995470047,0.2160000056028366,0.21289999783039093,0.003100000089034438,0.7160999774932861,0.24140000343322754,0.4814999997615814,0.021800000220537186
ENST00000599227.5,Nucleus,Nuclear localization signal,0.2930000126361847,0.7092999815940857,0.305400013923645,0.17020000517368317,0.07720000296831131,0.0012000000569969416,0.06069999933242798,0.15209999680519104,0.11209999769926071,0.007199999876320362
ENST00000599293.1,Extracellular,Signal peptide,0.08009999990463257,0.09279999881982803,0.920799970626831,0.22310000658035278,0.09080000221729279,0.004800000227987766,0.16040000319480896,0.21699999272823334,0.36329999566078186,0.06279999762773514
ENST00000599385.5,Nucleus,Nuclear localization signal,0.22499999403953552,0.9388999938964844,0.04899999871850014,0.11729999631643295,0.11710000038146973,0.0035000001080334187,0.024399999529123306,0.04149999842047691,0.04879999905824661,0.00139999995008111
ENST00000599389.1,Cell membrane,Signal peptide,0.25040000677108765,0.06729999929666519,0.4221999943256378,0.8646000027656555,0.038600001484155655,0.0019000000320374966,0.2003999948501587,0.25279998779296875,0.25459998846054077,0.039000000804662704
ENST00000599743.5,Nucleus,,0.4092999994754791,0.5475999712944031,0.193900004029274,0.15230000019073486,0.09600000083446503,0.00989999994635582,0.07829999923706055,0.07940000295639038,0.15950000286102295,0.008500000461935997
ENST00000600044.5,Nucleus,Nuclear localization signal,0.30889999866485596,0.7202000021934509,0.052799999713897705,0.19910000264644623,0.04430000111460686,0.024299999698996544,0.10429999977350235,0.14830000698566437,0.06270000338554382,0.006500000134110451
ENST00000601104.1,Nucleus,Nuclear localization signal,0.28610000014305115,0.9332000017166138,0.03449999913573265,0.11500000208616257,0.11500000208616257,0.005100000184029341,0.08860000222921371,0.07109999656677246,0.045099999755620956,0.004600000102072954
ENST00000601623.5,Cell membrane,Signal peptide,0.40939998626708984,0.07660000026226044,0.398499995470047,0.7559000253677368,0.13379999995231628,0.008299999870359898,0.2549999952316284,0.5195000171661377,0.21559999883174896,0.03709999844431877
ENST00000601724.5,Cytoplasm|Nucleus,,0.5562999844551086,0.6557999849319458,0.20669999718666077,0.11819999665021896,0.3587000072002411,0.10459999740123749,0.1193000003695488,0.025299999862909317,0.041200000792741776,0.1462000012397766
ENST00000601780.5,Extracellular,Signal peptide,0.08009999990463257,0.09279999881982803,0.920799970626831,0.22310000658035278,0.09080000221729279,0.004800000227987766,0.16040000319480896,0.21699999272823334,0.36329999566078186,0.06279999762773514
ENST00000601916.1,Cytoplasm|Nucleus,Nuclear export signal,0.6201000213623047,0.6970000267028809,0.03180000185966492,0.2214999943971634,0.06310000270605087,0.006200000178068876,0.08290000259876251,0.14579999446868896,0.08649999648332596,0.010400000028312206
ENST00000602117.1,Lysosome/Vacuole,Signal peptide|Transmembrane domain,0.16859999299049377,0.13349999487400055,0.0284000001847744,0.5491999983787537,0.1395999938249588,0.03629999980330467,0.5623999834060669,0.675000011920929,0.5016999840736389,0.016300000250339508
ENST00000602122.5,Cell membrane,Signal peptide|Transmembrane domain,0.2766999900341034,0.12150000035762787,0.03970000147819519,0.6603000164031982,0.04830000177025795,0.0017000000225380063,0.334199994802475,0.38440001010894775,0.2540999948978424,0.016499999910593033
ENST00000602624.7,Endoplasmic reticulum,Signal peptide,0.18629999458789825,0.09709999710321426,0.04259999841451645,0.2282000035047531,0.06889999657869339,0.007699999958276749,0.8920000195503235,0.445499986410141,0.5719000101089478,0.010999999940395355
ENST00000604030.7,Cytoplasm,Nuclear localization signal,0.7121999859809875,0.27730000019073486,0.1046999990940094,0.36649999022483826,0.07540000230073929,0.01360000018030405,0.14319999516010284,0.25360000133514404,0.26739999651908875,0.0272000003606081
ENST00000604957.1,Cytoplasm,Nuclear localization signal,0.661899983882904,0.3725999891757965,0.07100000232458115,0.4309999942779541,0.08349999785423279,0.02449999935925007,0.4787999987602234,0.0737999975681305,0.20489999651908875,0.00930000003427267
ENST00000605618.6,Cell membrane,Signal peptide|Transmembrane domain,0.2702000141143799,0.10459999740123749,0.0551999993622303,0.664900004863739,0.033900000154972076,0.002099999925121665,0.3982999920845032,0.399399995803833,0.2962999939918518,0.02800000086426735
ENST00000606162.6,Mitochondrion|Endoplasmic reticulum,Mitochondrial transit peptide,0.30090001225471497,0.17270000278949738,0.2734000086784363,0.1875,0.7163000106811523,0.1615999937057495,0.7488999962806702,0.1282999962568283,0.17810000479221344,0.053599998354911804
ENST00000608083.5,Cytoplasm|Nucleus,Nuclear export signal,0.6585000157356262,0.5702999830245972,0.030799999833106995,0.1784999966621399,0.26499998569488525,0.007699999958276749,0.2386000007390976,0.15029999613761902,0.14980000257492065,0.03739999979734421
ENST00000608872.6,Cytoplasm,Nuclear export signal,0.6963000297546387,0.4049000144004822,0.013500000350177288,0.1265999972820282,0.33889999985694885,0.0038999998942017555,0.26759999990463257,0.32749998569488525,0.29120001196861267,0.00860000029206276
ENST00000609454.5,Cytoplasm,,0.6495000123977661,0.4625999927520752,0.24729999899864197,0.12530000507831573,0.32120001316070557,0.00430000014603138,0.12229999899864197,0.22830000519752502,0.41359999775886536,0.028200000524520874
ENST00000610402.5,Cytoplasm|Lysosome/Vacuole,Nuclear export signal,0.5792999863624573,0.2768999934196472,0.05380000174045563,0.4253000020980835,0.131400004029274,0.00989999994635582,0.34380000829696655,0.5888000130653381,0.6270999908447266,0.04390000179409981
ENST00000610420.4,Cytoplasm|Nucleus,Nuclear export signal,0.8313000202178955,0.527899980545044,0.02879999950528145,0.14380000531673431,0.2858000099658966,0.03929999843239784,0.10170000046491623,0.09640000015497208,0.06080000102519989,0.09700000286102295
ENST00000610543.4,Cell membrane,,0.1809999942779541,0.12129999697208405,0.4837999939918518,0.7129999995231628,0.08380000293254852,0.004399999976158142,0.1687999963760376,0.1657000035047531,0.18880000710487366,0.015200000256299973
ENST00000610556.4,Cytoplasm,Nuclear localization signal,0.7896000146865845,0.3046000003814697,0.08429999649524689,0.4327999949455261,0.16210000216960907,0.02329999953508377,0.11150000244379044,0.08529999852180481,0.12489999830722809,0.006399999838322401
ENST00000610745.5,Endoplasmic reticulum,Signal peptide|Transmembrane domain,0.10559999942779541,0.05939999967813492,0.08540000021457672,0.1965000033378601,0.3937000036239624,0.20999999344348907,0.8373000025749207,0.11800000071525574,0.1445000022649765,0.47029998898506165
ENST00000611091.5,Nucleus,,0.46470001339912415,0.8041999936103821,0.013100000098347664,0.028699999675154686,0.2361000031232834,0.021199999377131462,0.07599999755620956,0.09229999780654907,0.1046999990940094,0.13510000705718994
ENST00000611590.2,Cell membrane,Signal peptide|Transmembrane domain,0.1597999930381775,0.07320000231266022,0.15320000052452087,0.8062000274658203,0.05739999935030937,0.009200000204145908,0.3172000050544739,0.5435000061988831,0.5723999738693237,0.012500000186264515
ENST00000611712.4,Nucleus,Nuclear localization signal,0.3285999894142151,0.8507999777793884,0.013000000268220901,0.046799998730421066,0.09099999815225601,0.026100000366568565,0.01889999955892563,0.04089999943971634,0.025800000876188278,0.0008999999845400453
ENST00000611854.4,Nucleus,,0.47119998931884766,0.6295999884605408,0.09229999780654907,0.10490000247955322,0.1517000049352646,0.03350000083446503,0.06669999659061432,0.04500000178813934,0.06199999898672104,0.0478999987244606
ENST00000612133.4,Cytoplasm|Cell membrane,Nuclear localization signal|Nuclear export signal,0.6037999987602234,0.26669999957084656,0.03060000017285347,0.7307000160217285,0.2168000042438507,0.02419999986886978,0.30000001192092896,0.3125,0.5042999982833862,0.0035000001080334187
ENST00000612753.5,Cytoplasm,Nuclear export signal,0.6876999735832214,0.4611999988555908,0.039000000804662704,0.2612000107765198,0.11129999905824661,0.005900000222027302,0.1988999992609024,0.5584999918937683,0.4977000057697296,0.050200000405311584
ENST00000612809.4,Nucleus,,0.47119998931884766,0.6295999884605408,0.09229999780654907,0.10490000247955322,0.1517000049352646,0.03350000083446503,0.06669999659061432,0.04500000178813934,0.06199999898672104,0.0478999987244606
ENST00000613478.2,Mitochondrion,Mitochondrial transit peptide,0.17030000686645508,0.1671999990940094,0.04690000042319298,0.1460999995470047,0.9606999754905701,0.002099999925121665,0.05860000103712082,0.08449999988079071,0.07620000094175339,0.0568000003695488
