Protein_ID,Localizations,Signals,Cytoplasm,Nucleus,Extracellular,Cell membrane,Mitochondrion,Plastid,Endoplasmic reticulum,Lysosome/Vacuole,Golgi apparatus,Peroxisome
ENST00000602117.1,Lysosome/Vacuole,Signal peptide|Transmembrane domain,0.16859999299049377,0.13349999487400055,0.0284000001847744,0.5491999983787537,0.1395999938249588,0.03629999980330467,0.5623999834060669,0.675000011920929,0.5016999840736389,0.016300000250339508
ENST00000602624.7,Endoplasmic reticulum,Signal peptide,0.18629999458789825,0.09709999710321426,0.04259999841451645,0.2282000035047531,0.06889999657869339,0.007699999958276749,0.8920000195503235,0.445499986410141,0.5719000101089478,0.010999999940395355
ENST00000603548.6,Nucleus,Nuclear localization signal|Nuclear export signal,0.43639999628067017,0.83160001039505,0.0272000003606081,0.2054000049829483,0.1331000030040741,0.021400000900030136,0.10970000177621841,0.17800000309944153,0.1501999944448471,0.021700000390410423
ENST00000603841.1,Nucleus,Nuclear localization signal|Nuclear export signal,0.43639999628067017,0.83160001039505,0.0272000003606081,0.2054000049829483,0.1331000030040741,0.021400000900030136,0.10970000177621841,0.17800000309944153,0.1501999944448471,0.021700000390410423
ENST00000604957.1,Cytoplasm,Nuclear localization signal,0.661899983882904,0.3725999891757965,0.07100000232458115,0.4309999942779541,0.08349999785423279,0.02449999935925007,0.4787999987602234,0.0737999975681305,0.20489999651908875,0.00930000003427267
ENST00000606162.6,Mitochondrion|Endoplasmic reticulum,Mitochondrial transit peptide,0.30090001225471497,0.17270000278949738,0.2734000086784363,0.1875,0.7163000106811523,0.1615999937057495,0.7488999962806702,0.1282999962568283,0.17810000479221344,0.053599998354911804
ENST00000608083.5,Cytoplasm|Nucleus,Nuclear export signal,0.6585000157356262,0.5702999830245972,0.030799999833106995,0.1784999966621399,0.26499998569488525,0.007699999958276749,0.2386000007390976,0.15029999613761902,0.14980000257492065,0.03739999979734421
ENST00000608872.6,Cytoplasm,Nuclear export signal,0.6963000297546387,0.4049000144004822,0.013500000350177288,0.1265999972820282,0.33889999985694885,0.0038999998942017555,0.26759999990463257,0.32749998569488525,0.29120001196861267,0.00860000029206276
ENST00000608999.6,Cytoplasm,Nuclear localization signal,0.7102000117301941,0.313400000333786,0.09279999881982803,0.400299996137619,0.08129999786615372,0.012199999764561653,0.11949999630451202,0.16859999299049377,0.3158999979496002,0.007499999832361937
ENST00000609454.5,Cytoplasm,,0.6495000123977661,0.4625999927520752,0.24729999899864197,0.12530000507831573,0.32120001316070557,0.00430000014603138,0.12229999899864197,0.22830000519752502,0.41359999775886536,0.028200000524520874
ENST00000610402.5,Cytoplasm|Lysosome/Vacuole,Nuclear export signal,0.5792999863624573,0.2768999934196472,0.05380000174045563,0.4253000020980835,0.131400004029274,0.00989999994635582,0.34380000829696655,0.5888000130653381,0.6270999908447266,0.04390000179409981
ENST00000610420.4,Cytoplasm|Nucleus,Nuclear export signal,0.8313000202178955,0.527899980545044,0.02879999950528145,0.14380000531673431,0.2858000099658966,0.03929999843239784,0.10170000046491623,0.09640000015497208,0.06080000102519989,0.09700000286102295
ENST00000610556.4,Cytoplasm,Nuclear localization signal,0.7896000146865845,0.3046000003814697,0.08429999649524689,0.4327999949455261,0.16210000216960907,0.02329999953508377,0.11150000244379044,0.08529999852180481,0.12489999830722809,0.006399999838322401
ENST00000610745.5,Endoplasmic reticulum,Signal peptide|Transmembrane domain,0.10559999942779541,0.05939999967813492,0.08540000021457672,0.1965000033378601,0.3937000036239624,0.20999999344348907,0.8373000025749207,0.11800000071525574,0.1445000022649765,0.47029998898506165
ENST00000611091.5,Nucleus,,0.46470001339912415,0.8041999936103821,0.013100000098347664,0.028699999675154686,0.2361000031232834,0.021199999377131462,0.07599999755620956,0.09229999780654907,0.1046999990940094,0.13510000705718994
ENST00000611590.2,Cell membrane,Signal peptide|Transmembrane domain,0.1597999930381775,0.07320000231266022,0.15320000052452087,0.8062000274658203,0.05739999935030937,0.009200000204145908,0.3172000050544739,0.5435000061988831,0.5723999738693237,0.012500000186264515
ENST00000611712.4,Nucleus,Nuclear localization signal,0.3285999894142151,0.8507999777793884,0.013000000268220901,0.046799998730421066,0.09099999815225601,0.026100000366568565,0.01889999955892563,0.04089999943971634,0.025800000876188278,0.0008999999845400453
ENST00000611854.4,Nucleus,,0.47119998931884766,0.6295999884605408,0.09229999780654907,0.10490000247955322,0.1517000049352646,0.03350000083446503,0.06669999659061432,0.04500000178813934,0.06199999898672104,0.0478999987244606
ENST00000611976.1,Cytoplasm|Cell membrane,Nuclear localization signal,0.6521999835968018,0.3386000096797943,0.06650000065565109,0.6195999979972839,0.18369999527931213,0.01590000092983246,0.18410000205039978,0.4345000088214874,0.34599998593330383,0.008999999612569809
ENST00000612117.4,Cytoplasm|Cell membrane,Nuclear localization signal,0.6297000050544739,0.2644999921321869,0.1386999934911728,0.5746999979019165,0.2305999994277954,0.01080000028014183,0.19859999418258667,0.3409000039100647,0.3630000054836273,0.006399999838322401
ENST00000612133.4,Cytoplasm|Cell membrane,Nuclear localization signal|Nuclear export signal,0.6037999987602234,0.26669999957084656,0.03060000017285347,0.7307000160217285,0.2168000042438507,0.02419999986886978,0.30000001192092896,0.3125,0.5042999982833862,0.0035000001080334187
ENST00000612753.5,Cytoplasm,Nuclear export signal,0.6876999735832214,0.4611999988555908,0.039000000804662704,0.2612000107765198,0.11129999905824661,0.005900000222027302,0.1988999992609024,0.5584999918937683,0.4977000057697296,0.050200000405311584
ENST00000612809.4,Nucleus,,0.47119998931884766,0.6295999884605408,0.09229999780654907,0.10490000247955322,0.1517000049352646,0.03350000083446503,0.06669999659061432,0.04500000178813934,0.06199999898672104,0.0478999987244606
ENST00000613405.4,Cytoplasm,Nuclear export signal,0.7423999905586243,0.3531000018119812,0.03709999844431877,0.3082999885082245,0.20270000398159027,0.011300000362098217,0.0957999974489212,0.3700999915599823,0.31610000133514404,0.017400000244379044
ENST00000613507.4,Cytoplasm,Nuclear export signal,0.6435999870300293,0.271699994802475,0.05939999967813492,0.5164999961853027,0.12380000203847885,0.0406000018119812,0.2996000051498413,0.4810999929904938,0.41780000925064087,0.019099999219179153
ENST00000614357.4,Cytoplasm,Nuclear export signal,0.7062000036239624,0.28220000863075256,0.03460000082850456,0.19820000231266022,0.4478999972343445,0.0020000000949949026,0.14350000023841858,0.1428000032901764,0.20239999890327454,0.03779999911785126
ENST00000614386.1,Cytoplasm|Nucleus,Nuclear export signal,0.5105000138282776,0.6258000135421753,0.16290000081062317,0.16609999537467957,0.2606000006198883,0.01590000092983246,0.19009999930858612,0.2524000108242035,0.2856999933719635,0.0478999987244606
ENST00000614445.5,Mitochondrion,Transmembrane domain,0.24979999661445618,0.07959999889135361,0.14830000698566437,0.06859999895095825,0.832099974155426,0.05999999865889549,0.328000009059906,0.20659999549388885,0.3666999936103821,0.045099999755620956
ENST00000614462.4,Cytoplasm|Nucleus,,0.5932000279426575,0.6909000277519226,0.16019999980926514,0.11890000104904175,0.09279999881982803,0.022099999710917473,0.10360000282526016,0.03220000118017197,0.03840000182390213,0.08640000224113464
ENST00000614526.2,Nucleus,Nuclear localization signal,0.33329999446868896,0.847100019454956,0.010499999858438969,0.04450000077486038,0.0851999968290329,0.029600000008940697,0.019099999219179153,0.03739999979734421,0.028200000524520874,0.0007999999797903001
ENST00000614574.4,Cytoplasm,Nuclear export signal,0.6467000246047974,0.4602999985218048,0.4406000077724457,0.2053000032901764,0.17880000174045563,0.012900000438094139,0.1859000027179718,0.2563999891281128,0.3343000113964081,0.21089999377727509
ENST00000614600.4,Cytoplasm,Nuclear export signal,0.5386000275611877,0.26669999957084656,0.04259999841451645,0.48989999294281006,0.13779999315738678,0.016100000590085983,0.3537999987602234,0.5249000191688538,0.5831000208854675,0.11779999732971191
ENST00000614624.4,Cytoplasm|Nucleus,,0.5685999989509583,0.6395999789237976,0.0551999993622303,0.03869999945163727,0.11309999972581863,0.005799999926239252,0.33009999990463257,0.17100000381469727,0.3488999903202057,0.013899999670684338
ENST00000614890.4,Cytoplasm|Nucleus,Nuclear export signal,0.6448000073432922,0.5656999945640564,0.09690000116825104,0.12470000237226486,0.46810001134872437,0.008799999952316284,0.3208000063896179,0.13860000669956207,0.1873999983072281,0.01730000041425228
ENST00000615084.4,Cytoplasm|Nucleus,Nuclear export signal,0.5386999845504761,0.5676000118255615,0.009200000204145908,0.18459999561309814,0.14419999718666077,0.004699999932199717,0.20180000364780426,0.18870000541210175,0.13619999587535858,0.42320001125335693
ENST00000615277.5,Cytoplasm,Nuclear export signal,0.6944000124931335,0.4291999936103821,0.048900000751018524,0.5126000046730042,0.12559999525547028,0.02800000086426735,0.3052000105381012,0.5131000280380249,0.23520000278949738,0.03720000013709068
ENST00000615911.4,Cytoplasm|Nucleus,,0.4943000078201294,0.7670999765396118,0.1550000011920929,0.13349999487400055,0.12890000641345978,0.006500000134110451,0.14720000326633453,0.10409999638795853,0.32249999046325684,0.01769999973475933
ENST00000616003.5,Cytoplasm,Nuclear export signal,0.7113000154495239,0.27399998903274536,0.11219999939203262,0.12030000239610672,0.16439999639987946,0.0044999998062849045,0.20080000162124634,0.5511000156402588,0.5893999934196472,0.13050000369548798
ENST00000616622.1,Cytoplasm,Nuclear export signal,0.7013000249862671,0.2818000018596649,0.06880000233650208,0.45489999651908875,0.1509000062942505,0.0044999998062849045,0.15219999849796295,0.38089999556541443,0.2736000120639801,0.03669999912381172
ENST00000616738.4,Cell membrane,Signal peptide|Transmembrane domain,0.27489998936653137,0.14640000462532043,0.21040000021457672,0.7648000121116638,0.04699999839067459,0.012400000356137753,0.32409998774528503,0.5271999835968018,0.4372999966144562,0.0820000022649765
ENST00000617389.4,Cytoplasm|Nucleus,Nuclear export signal,0.5386999845504761,0.5676000118255615,0.009200000204145908,0.18459999561309814,0.14419999718666077,0.004699999932199717,0.20180000364780426,0.18870000541210175,0.13619999587535858,0.42320001125335693
ENST00000617695.5,Extracellular,Signal peptide,0.186599999666214,0.13410000503063202,0.6588000059127808,0.424699991941452,0.11599999666213989,0.002400000113993883,0.1979999989271164,0.27900001406669617,0.0885000005364418,0.0044999998062849045
ENST00000617874.5,Mitochondrion,Transmembrane domain,0.24979999661445618,0.07959999889135361,0.14830000698566437,0.06859999895095825,0.832099974155426,0.05999999865889549,0.328000009059906,0.20659999549388885,0.3666999936103821,0.045099999755620956
ENST00000618236.2,Cell membrane,Transmembrane domain,0.16760000586509705,0.08550000190734863,0.14659999310970306,0.871999979019165,0.15479999780654907,0.006300000008195639,0.3921000063419342,0.48030000925064087,0.33660000562667847,0.019099999219179153
ENST00000618336.4,Cell membrane|Lysosome/Vacuole,Signal peptide|Transmembrane domain,0.2151000052690506,0.06350000202655792,0.3700000047683716,0.8353000283241272,0.03200000151991844,0.014299999922513962,0.3411000072956085,0.6212000250816345,0.46160000562667847,0.04769999906420708
ENST00000618372.4,Extracellular,Signal peptide,0.1039000004529953,0.042500000447034836,0.8669000267982483,0.2662999927997589,0.04520000144839287,0.0005000000237487257,0.5338000059127808,0.24230000376701355,0.4115000069141388,0.0008999999845400453
ENST00000618385.1,Nucleus,,0.4693000018596649,0.5454999804496765,0.2460000067949295,0.02250000089406967,0.491100013256073,0.03480000048875809,0.0608999989926815,0.011599999852478504,0.06520000100135803,0.08259999752044678
ENST00000618897.4,Cytoplasm,,0.7578999996185303,0.38190001249313354,0.037300001829862595,0.1467999964952469,0.3361000120639801,0.0364999994635582,0.262800008058548,0.12890000641345978,0.10010000318288803,0.20190000534057617
ENST00000619447.4,Cytoplasm,,0.6531999707221985,0.3962000012397766,0.4415000081062317,0.2953000068664551,0.18459999561309814,0.007799999788403511,0.14509999752044678,0.09260000288486481,0.09399999678134918,0.01640000008046627
ENST00000619527.4,Cell membrane,Signal peptide|Transmembrane domain,0.21660000085830688,0.11540000140666962,0.2362000048160553,0.875,0.029999999329447746,0.01720000058412552,0.25690001249313354,0.4226999878883362,0.3353999853134155,0.11169999837875366
ENST00000619564.3,Extracellular,Signal peptide,0.08760000020265579,0.06930000334978104,0.9200999736785889,0.3427000045776367,0.048700001090765,0.002199999988079071,0.23440000414848328,0.12849999964237213,0.210999995470047,0.0020000000949949026
ENST00000619594.5,Nucleus,,0.47119998931884766,0.6295999884605408,0.09229999780654907,0.10490000247955322,0.1517000049352646,0.03350000083446503,0.06669999659061432,0.04500000178813934,0.06199999898672104,0.0478999987244606
ENST00000619644.5,Cytoplasm,Nuclear localization signal|Nuclear export signal,0.7351999878883362,0.3059999942779541,0.10869999974966049,0.545199990272522,0.16030000150203705,0.012199999764561653,0.15729999542236328,0.25619998574256897,0.3203999996185303,0.03200000151991844
ENST00000619706.5,Nucleus,Nuclear localization signal,0.26159998774528503,0.9126999974250793,0.010400000028312206,0.06379999965429306,0.07540000230073929,0.022199999541044235,0.026599999517202377,0.03830000013113022,0.023399999365210533,0.07739999890327454
ENST00000619799.4,Extracellular,Signal peptide,0.1039000004529953,0.042500000447034836,0.8669000267982483,0.2662999927997589,0.04520000144839287,0.0005000000237487257,0.5338000059127808,0.24230000376701355,0.4115000069141388,0.0008999999845400453
ENST00000620260.6,Cytoplasm,Nuclear export signal,0.6424000263214111,0.35280001163482666,0.0560000017285347,0.5347999930381775,0.18459999561309814,0.012400000356137753,0.2093999981880188,0.46459999680519104,0.43059998750686646,0.01510000042617321
ENST00000620350.5,Cytoplasm|Nucleus,Nuclear export signal,0.7218000292778015,0.527999997138977,0.03539999946951866,0.09610000252723694,0.14640000462532043,0.013700000010430813,0.13609999418258667,0.21080000698566437,0.23549999296665192,0.007300000172108412
ENST00000620739.4,Nucleus,Nuclear localization signal,0.3499999940395355,0.9222999811172485,0.057999998331069946,0.14409999549388885,0.08330000191926956,0.0031999999191612005,0.04230000078678131,0.044199999421834946,0.03460000082850456,0.0034000000450760126
ENST00000621525.4,Cytoplasm,Nuclear localization signal,0.7099000215530396,0.30329999327659607,0.13650000095367432,0.4097000062465668,0.14579999446868896,0.008999999612569809,0.2143000066280365,0.09730000048875809,0.08550000190734863,0.019700000062584877
ENST00000621536.4,Cytoplasm,,0.6531999707221985,0.3962000012397766,0.4415000081062317,0.2953000068664551,0.18459999561309814,0.007799999788403511,0.14509999752044678,0.09260000288486481,0.09399999678134918,0.01640000008046627
ENST00000621846.4,Cytoplasm,Nuclear export signal,0.8701000213623047,0.3176000118255615,0.1565999984741211,0.1266999989748001,0.35530000925064087,0.08760000020265579,0.34369999170303345,0.4494999945163727,0.20239999890327454,0.1404999941587448
ENST00000621914.4,Cytoplasm|Lysosome/Vacuole,Nuclear export signal,0.5823000073432922,0.2791999876499176,0.054499998688697815,0.4223000109195709,0.13189999759197235,0.009800000116229057,0.33820000290870667,0.5882999897003174,0.6344000101089478,0.04670000076293945
ENST00000622142.5,Nucleus,Nuclear localization signal,0.2799000144004822,0.8787999749183655,0.04479999840259552,0.14489999413490295,0.10970000177621841,0.004900000058114529,0.09000000357627869,0.05860000103712082,0.053700000047683716,0.004100000020116568
ENST00000622237.4,Extracellular,Signal peptide,0.10909999907016754,0.04410000145435333,0.8709999918937683,0.24330000579357147,0.05920000001788139,0.00039999998989515007,0.48649999499320984,0.2655999958515167,0.38749998807907104,0.001500000013038516
ENST00000622476.4,Nucleus,Nuclear export signal,0.36980000138282776,0.7682999968528748,0.023099999874830246,0.1071000024676323,0.17679999768733978,0.013100000098347664,0.05090000107884407,0.0794999971985817,0.1193000003695488,0.024900000542402267
ENST00000622878.4,Nucleus,Nuclear localization signal,0.2484000027179718,0.9176999926567078,0.3303000032901764,0.045099999755620956,0.08169999718666077,0.011300000362098217,0.025699999183416367,0.006200000178068876,0.01119999960064888,0.006200000178068876
ENST00000625323.2,Nucleus,Nuclear localization signal|Nuclear export signal,0.3711000084877014,0.8804000020027161,0.016100000590085983,0.10520000010728836,0.11999999731779099,0.006800000090152025,0.07020000368356705,0.10369999706745148,0.07119999825954437,0.008299999870359898
ENST00000625626.1,Nucleus,Nuclear localization signal|Nuclear export signal,0.41339999437332153,0.8648999929428101,0.051100000739097595,0.02250000089406967,0.3122999966144562,0.003700000001117587,0.2768000066280365,0.07349999994039536,0.14309999346733093,0.023800000548362732
ENST00000625860.2,Cytoplasm,,0.6862999796867371,0.24240000545978546,0.06920000165700912,0.13289999961853027,0.08959999680519104,0.03009999915957451,0.19539999961853027,0.20909999310970306,0.1639000028371811,0.054999999701976776
ENST00000626547.2,Cytoplasm,,0.4754999876022339,0.4390999972820282,0.07209999859333038,0.0860000029206276,0.14980000257492065,0.06889999657869339,0.1850000023841858,0.155799999833107,0.13349999487400055,0.03970000147819519
ENST00000626909.2,Cytoplasm,Nuclear localization signal,0.6291999816894531,0.3935999870300293,0.24310000240802765,0.5415999889373779,0.10830000042915344,0.005900000222027302,0.10580000281333923,0.07500000298023224,0.2524999976158142,0.015399999916553497
ENST00000627534.2,Cell membrane|Lysosome/Vacuole,Signal peptide|Transmembrane domain,0.13670000433921814,0.04390000179409981,0.019300000742077827,0.5945000052452087,0.034299999475479126,0.013100000098347664,0.41440001130104065,0.7384999990463257,0.6337000131607056,0.11949999630451202
ENST00000627716.2,Cytoplasm,,0.7928000092506409,0.23800000548362732,0.20909999310970306,0.11569999903440475,0.25589999556541443,0.019300000742077827,0.11029999703168869,0.1371999979019165,0.1860000044107437,0.06300000101327896
ENST00000627783.2,Cytoplasm,Nuclear localization signal,0.7888000011444092,0.2962000072002411,0.18160000443458557,0.3237999975681305,0.22910000383853912,0.05869999900460243,0.1274999976158142,0.16500000655651093,0.16840000450611115,0.017000000923871994
ENST00000628542.2,Cytoplasm|Cell membrane,Nuclear localization signal,0.6122999787330627,0.23819999396800995,0.05959999933838844,0.6721000075340271,0.18050000071525574,0.035999998450279236,0.1687999963760376,0.3206000030040741,0.38760000467300415,0.007699999958276749
ENST00000628593.1,Mitochondrion,Mitochondrial transit peptide,0.23399999737739563,0.325300008058548,0.10400000214576721,0.164900004863739,0.9290000200271606,0.007199999876320362,0.12630000710487366,0.10660000145435333,0.07540000230073929,0.04089999943971634
ENST00000630130.2,Extracellular,Signal peptide,0.2442999929189682,0.11159999668598175,0.909600019454956,0.2572000026702881,0.050700001418590546,0.0007999999797903001,0.2393999993801117,0.11879999935626984,0.09399999678134918,0.00139999995008111
ENST00000633025.1,Cytoplasm,,0.7928000092506409,0.23800000548362732,0.20909999310970306,0.11569999903440475,0.25589999556541443,0.019300000742077827,0.11029999703168869,0.1371999979019165,0.1860000044107437,0.06300000101327896
ENST00000633923.1,Cytoplasm,,0.8452000021934509,0.13429999351501465,0.21170000731945038,0.17669999599456787,0.23729999363422394,0.019200000911951065,0.07109999656677246,0.11999999731779099,0.17829999327659607,0.13570000231266022
ENST00000634371.1,Mitochondrion,,0.4738999903202057,0.29670000076293945,0.3587999939918518,0.07039999961853027,0.6384000182151794,0.0035000001080334187,0.3111000061035156,0.08330000191926956,0.25440001487731934,0.47350001335144043
ENST00000634903.1,Cytoplasm,Nuclear localization signal|Nuclear export signal,0.7519999742507935,0.3131999969482422,0.09679999947547913,0.2727000117301941,0.12790000438690186,0.009800000116229057,0.1378999948501587,0.15199999511241913,0.4099999964237213,0.05180000141263008
ENST00000635015.1,Golgi apparatus,Signal peptide|Transmembrane domain,0.06549999862909317,0.07779999822378159,0.04639999940991402,0.3434000015258789,0.25609999895095825,0.012400000356137753,0.41929998993873596,0.10480000078678131,0.7260000109672546,0.19140000641345978
ENST00000635082.1,Cytoplasm|Nucleus,Nuclear localization signal,0.7822999954223633,0.5392000079154968,0.17440000176429749,0.08990000188350677,0.08820000290870667,0.002899999963119626,0.0868000015616417,0.16590000689029694,0.24819999933242798,0.027300000190734863
ENST00000635099.1,Cytoplasm|Nucleus,Nuclear localization signal,0.7075999975204468,0.5414999723434448,0.1477999985218048,0.09709999710321426,0.1501999944448471,0.007699999958276749,0.18479999899864197,0.1818999946117401,0.35089999437332153,0.027799999341368675
ENST00000635123.1,Cytoplasm,Nuclear export signal,0.5795000195503235,0.3921000063419342,0.0502999983727932,0.4505000114440918,0.13019999861717224,0.02370000071823597,0.3043999969959259,0.3560999929904938,0.325300008058548,0.01269999984651804
ENST00000635238.1,Golgi apparatus,Signal peptide|Transmembrane domain,0.07440000027418137,0.07280000299215317,0.058800000697374344,0.26669999957084656,0.2029000073671341,0.03060000017285347,0.46869999170303345,0.10719999670982361,0.767799973487854,0.20280000567436218
ENST00000635285.1,Golgi apparatus,Signal peptide|Transmembrane domain,0.10159999877214432,0.08609999716281891,0.05260000005364418,0.36910000443458557,0.2434999942779541,0.016200000420212746,0.45739999413490295,0.23270000517368317,0.7495999932289124,0.25200000405311584
ENST00000635464.1,Nucleus,,0.3361999988555908,0.8554999828338623,0.08160000294446945,0.0494999997317791,0.17489999532699585,0.0017999999690800905,0.12700000405311584,0.1996999979019165,0.227400004863739,0.060100000351667404
ENST00000636569.1,Cytoplasm,Nuclear export signal,0.6420000195503235,0.4706000089645386,0.04569999873638153,0.23770000040531158,0.15780000388622284,0.012199999764561653,0.06759999692440033,0.22660000622272491,0.22630000114440918,0.020400000736117363
ENST00000636882.1,Cytoplasm|Golgi apparatus,Nuclear export signal,0.5508000254631042,0.3864000141620636,0.032600000500679016,0.3643999993801117,0.305400013923645,0.017999999225139618,0.49390000104904175,0.4652000069618225,0.6840999722480774,0.11010000109672546
ENST00000637036.1,Cell membrane,,0.2533999979496002,0.1225999966263771,0.019200000911951065,0.7246000170707703,0.1460999995470047,0.003800000064074993,0.28859999775886536,0.4034999907016754,0.2522999942302704,0.004999999888241291
ENST00000637174.1,Cytoplasm,,0.6075999736785889,0.26269999146461487,0.2912999987602234,0.2061000019311905,0.3061000108718872,0.00430000014603138,0.41929998993873596,0.33329999446868896,0.21050000190734863,0.0020000000949949026
ENST00000637195.1,Cell membrane|Lysosome/Vacuole,Signal peptide|Transmembrane domain,0.1339000016450882,0.03929999843239784,0.025599999353289604,0.6207000017166138,0.06129999831318855,0.010200000368058681,0.4641999900341034,0.7354999780654907,0.5703999996185303,0.061900001019239426
ENST00000637255.1,Cytoplasm,Nuclear export signal,0.49000000953674316,0.323199987411499,0.04019999876618385,0.4374000132083893,0.1965000033378601,0.022199999541044235,0.17990000545978546,0.439300000667572,0.4812999963760376,0.02250000089406967
ENST00000638948.1,Mitochondrion,Mitochondrial transit peptide,0.13189999759197235,0.07940000295639038,0.07370000332593918,0.12839999794960022,0.9049999713897705,0.0010000000474974513,0.18150000274181366,0.09120000153779984,0.09889999777078629,0.04190000146627426
ENST00000639561.1,Cytoplasm|Nucleus,,0.614300012588501,0.6279000043869019,0.0478999987244606,0.05999999865889549,0.4101000130176544,0.0210999995470047,0.14959999918937683,0.0203000009059906,0.056699998676776886,0.26409998536109924
ENST00000639739.2,Extracellular,Signal peptide,0.1842000037431717,0.05590000003576279,0.9229000210762024,0.24740000069141388,0.16670000553131104,0.004600000102072954,0.22220000624656677,0.17710000276565552,0.21379999816417694,0.0026000000070780516
ENST00000640370.1,Mitochondrion,Mitochondrial transit peptide,0.12630000710487366,0.07410000264644623,0.04580000042915344,0.14419999718666077,0.9437999725341797,0.0012000000569969416,0.11349999904632568,0.10239999741315842,0.09650000184774399,0.06539999693632126
ENST00000642195.1,Nucleus,Nuclear localization signal|Nuclear export signal,0.4171999990940094,0.8646000027656555,0.03319999948143959,0.2101999968290329,0.23729999363422394,0.03420000150799751,0.10679999738931656,0.13670000433921814,0.04479999840259552,0.006099999882280827
ENST00000642633.1,Cytoplasm|Nucleus,,0.6427000164985657,0.7024000287055969,0.5200999975204468,0.11429999768733978,0.34540000557899475,0.18440000712871552,0.0803999975323677,0.12880000472068787,0.07370000332593918,0.07779999822378159
ENST00000643799.1,Nucleus,Nuclear localization signal|Nuclear export signal,0.3578000068664551,0.854200005531311,0.023000000044703484,0.19670000672340393,0.2280000001192093,0.033399999141693115,0.10660000145435333,0.13300000131130219,0.044599998742341995,0.004900000058114529
ENST00000643898.2,Cytoplasm,Nuclear export signal,0.678600013256073,0.27959999442100525,0.06989999860525131,0.5228999853134155,0.12129999697208405,0.023900000378489494,0.28119999170303345,0.5270000100135803,0.4569000005722046,0.012799999676644802
ENST00000644411.1,Cytoplasm,,0.6668999791145325,0.30979999899864197,0.08900000154972076,0.4982999861240387,0.0868000015616417,0.019899999722838402,0.23600000143051147,0.35100001096725464,0.38440001010894775,0.020400000736117363
ENST00000644621.1,Cytoplasm,,0.7120000123977661,0.3472000062465668,0.11330000311136246,0.43529999256134033,0.08410000056028366,0.011800000444054604,0.2669999897480011,0.41440001130104065,0.35600000619888306,0.024000000208616257
ENST00000644850.1,Cell membrane,Signal peptide|Transmembrane domain,0.2361000031232834,0.09880000352859497,0.06909999996423721,0.892300009727478,0.01940000057220459,0.09390000253915787,0.45559999346733093,0.5770999789237976,0.26989999413490295,0.09799999743700027
ENST00000644971.2,Extracellular,Signal peptide,0.2558000087738037,0.12139999866485596,0.8416000008583069,0.400299996137619,0.07419999688863754,0.00559999980032444,0.15690000355243683,0.29319998621940613,0.24690000712871552,0.008899999782443047
ENST00000645141.1,Cytoplasm|Nucleus,Nuclear localization signal,0.49140000343322754,0.6998999714851379,0.05570000037550926,0.15000000596046448,0.2410999983549118,0.061900001019239426,0.08269999921321869,0.11140000075101852,0.03869999945163727,0.020400000736117363
ENST00000645357.1,Cytoplasm|Nucleus,Nuclear localization signal,0.5782999992370605,0.5180000066757202,0.21870000660419464,0.4221999943256378,0.09220000356435776,0.22540000081062317,0.05950000137090683,0.07119999825954437,0.17749999463558197,0.060600001364946365
ENST00000646045.2,Cytoplasm,Nuclear localization signal,0.8181999921798706,0.20649999380111694,0.13099999725818634,0.45179998874664307,0.0812000036239624,0.013500000350177288,0.1632000058889389,0.20579999685287476,0.3458000123500824,0.004800000227987766
ENST00000646335.1,Cytoplasm|Nucleus,Nuclear localization signal,0.6607999801635742,0.5656999945640564,0.27149999141693115,0.4255000054836273,0.1152999997138977,0.20469999313354492,0.053700000047683716,0.05849999934434891,0.19030000269412994,0.09799999743700027
ENST00000647309.1,Cytoplasm|Nucleus,,0.6862000226974487,0.5738999843597412,0.06390000134706497,0.2533999979496002,0.2085999995470047,0.004699999932199717,0.20919999480247498,0.09690000116825104,0.09130000323057175,0.11379999667406082
ENST00000647633.1,Extracellular,Signal peptide,0.26919999718666077,0.11240000277757645,0.9025999903678894,0.39800000190734863,0.06909999996423721,0.004999999888241291,0.13989999890327454,0.22370000183582306,0.23010000586509705,0.00930000003427267
ENST00000647861.1,Extracellular|Cell membrane,Signal peptide,0.15780000388622284,0.10040000081062317,0.6322000026702881,0.6448000073432922,0.04690000042319298,0.0010000000474974513,0.31380000710487366,0.28029999136924744,0.22599999606609344,0.00430000014603138
ENST00000648095.1,Cell membrane,Signal peptide|Transmembrane domain,0.26809999346733093,0.07660000026226044,0.249099999666214,0.8837000131607056,0.015799999237060547,0.004600000102072954,0.13249999284744263,0.3416999876499176,0.31619998812675476,0.41350001096725464
ENST00000648451.1,Cytoplasm,Nuclear localization signal,0.675000011920929,0.45239999890327454,0.13030000030994415,0.3790000081062317,0.10779999941587448,0.00559999980032444,0.1444000005722046,0.25690001249313354,0.14949999749660492,0.10459999740123749
ENST00000648661.1,Cytoplasm,,0.7239999771118164,0.4390999972820282,0.5497000217437744,0.10450000315904617,0.47209998965263367,0.030799999833106995,0.37389999628067017,0.04479999840259552,0.09309999644756317,0.020099999383091927
ENST00000649279.2,Nucleus,Nuclear localization signal,0.1949000060558319,0.9843000173568726,0.03400000184774399,0.04470000043511391,0.05209999904036522,0.03830000013113022,0.026900000870227814,0.018799999728798866,0.010499999858438969,0.012400000356137753
