# <seq id> <alignment start> <alignment end> <envelope start> <envelope end> <hmm acc> <hmm name> <type> <hmm start> <hmm end> <hmm length> <bit score> <E-value> <significance> <clan> <predicted_active_site_residues>

ENST00000006777.11     58    202     57    203 PF01694.29  Rhomboid          Domain     2   142   143     91.3     1e-25   1 CL0207   
ENST00000321117.10      4    284      4    284 PF22855.2   DNM3A_N           Domain     1   280   280    551.7  6.9e-166   1 No_clan  
ENST00000321117.10    293    374    293    377 PF00855.24  PWWP              Domain     1    90    93     52.7   7.9e-14   1 CL0010   
ENST00000321117.10    475    530    475    530 PF17980.8   ADD_DNMT3         Domain     1    56    56     93.6   8.2e-27   1 CL0229   
ENST00000321117.10    537    586    537    586 PF21255.4   DNMT3_ADD_GATA1-like  Domain     1    50    50     77.0   1.4e-21   1 CL0229   
ENST00000321117.10    634    766    634    776 PF00145.24  DNA_methylase     Domain     1   119   324     43.3   5.1e-11   1 CL0063   predicted_active_site
ENST00000321764.4      12    261     12    261 PF00194.27  Carb_anhydrase    Domain     1   255   255    302.1   5.3e-90   1 No_clan  predicted_active_site
ENST00000321949.13      6     66      6     66 PF12884.13  TORC_N            Family     1    63    63     87.9   8.7e-25   1 No_clan  
ENST00000321949.13    148    292    148    293 PF12885.13  TORC_M            Family     1   157   158    227.4   1.4e-67   1 No_clan  
ENST00000321949.13    559    634    559    634 PF12886.13  TORC_C            Family     1    75    75    110.1   7.9e-32   1 No_clan  
ENST00000322165.1      30    217     30    224 PF00106.32  adh_short         Domain     1   190   195    134.7   4.3e-39   1 CL0063   predicted_active_site
ENST00000322507.13     26    107     26    109 PF00041.28  fn3               Domain     1    82    84     45.4   1.2e-11   1 CL0159   
ENST00000322507.13    140    310    140    311 PF00092.35  VWA               Domain     1   173   174    197.7   2.9e-58   1 CL0128   
ENST00000322507.13    336    417    335    419 PF00041.28  fn3               Domain     2    82    84     49.2   7.7e-13   1 CL0159   
ENST00000322507.13    440    608    440    611 PF00092.35  VWA               Domain     1   171   174    187.3   4.4e-55   1 CL0128   
ENST00000322507.13    634    710    633    719 PF00041.28  fn3               Domain     2    75    84     45.7   9.1e-12   1 CL0159   
ENST00000322507.13    725    793    724    806 PF00041.28  fn3               Domain     2    67    84     50.8   2.5e-13   1 CL0159   
ENST00000322507.13    816    892    815    895 PF00041.28  fn3               Domain     2    75    84     50.4   3.2e-13   1 CL0159   
ENST00000322507.13    907    986    906    993 PF00041.28  fn3               Domain     2    77    84     41.8   1.5e-10   1 CL0159   
ENST00000322684.7      20     87     19     88 PF00076.29  RRM_1             Domain     2    69    70     63.3   2.4e-17   1 CL0221   
ENST00000322684.7     108    174    108    177 PF00076.29  RRM_1             Domain     1    67    70     55.2   7.6e-15   1 CL0221   
ENST00000322953.9      28    154     28    154 PF18567.7   TIR_3             Domain     1   129   129    154.4   2.5e-45   1 CL0173   
ENST00000322953.9     199    280    199    284 PF14545.14  DBB               Domain     1    84    92     70.3     2e-19   1 CL0159   
ENST00000324172.10      3     64      2     64 PF00536.38  SAM_1             Domain     2    64    64     38.9   1.4e-09   1 CL0003   
ENST00000324453.13      4    131      4    131 PF15167.12  DUF4581           Family     1   131   131    266.9   4.9e-80   1 No_clan  
ENST00000325327.4      45    401     45    401 PF00038.27  Filament         Coiled-coil     1   313   313    303.8     3e-90   1 No_clan  
ENST00000325327.4     467    577    467    579 PF00932.26  LTD               Domain     1   108   110     73.1   3.4e-20   1 CL0159   
ENST00000325642.7      96    357     95    357 PF00481.27  PP2C              Family     2   255   255    295.6   5.5e-88   1 CL0238   
ENST00000325642.7     358    436    358    436 PF07830.19  PP2C_C            Domain     1    80    80    111.3   3.7e-32   1 No_clan  
ENST00000325658.3      23    284     22    284 PF00481.27  PP2C              Family     2   255   255    297.1   1.9e-88   1 CL0238   
ENST00000325658.3     285    317    285    320 PF07830.19  PP2C_C            Domain     1    33    80     44.8     2e-11   1 No_clan  
ENST00000325805.13     81    148     80    148 PF00505.26  HMG_box           Domain     2    69    69     60.5   2.6e-16   1 CL0114   
ENST00000325805.13    191    302    191    302 PF09667.15  DUF2028           Family     1   132   180    152.0   2.8e-44   1 No_clan  
ENST00000325805.13    290    320    289    323 PF09667.15  DUF2028           Family   147   177   180     32.3   1.6e-07   1 No_clan  
ENST00000325881.9      36    105     31    108 PF00787.30  PX                Domain     7    81    84     49.1     1e-12   1 No_clan  
ENST00000326324.10     77    156     69    156 PF07679.23  I-set             Domain    12    90    90     54.4   1.6e-14   1 CL0159   
ENST00000326324.10    171    267    168    267 PF07679.23  I-set             Domain     7    90    90     45.3   1.2e-11   1 CL0159   
ENST00000326324.10    388    663    387    663 PF07714.24  PK_Tyr_Ser-Thr    Domain     2   258   258    340.4  9.6e-102   1 CL0016   predicted_active_site
ENST00000326434.9      46    101     45    104 PF11938.14  DUF3456           Family     2    63   150     23.2   0.00012   1 No_clan  
ENST00000326434.9     102    142     99    142 PF11938.14  DUF3456           Family   111   150   150     21.8   0.00032   1 No_clan  
ENST00000326434.9     245    276    245    303 PF07645.22  EGF_CA            Domain     1    32    43     18.8    0.0023   1 CL0001   
ENST00000326434.9     305    338    305    344 PF07645.22  EGF_CA            Domain     1    38    43     37.1   4.5e-09   1 CL0001   
ENST00000326587.12    478    644    478    645 PF01454.26  MAGE              Domain     1   206   207     76.9     3e-21   1 CL0123   
ENST00000327247.9     117    466    117    466 PF02055.23  Glyco_hydro_30    Domain     1   348   348    651.7  3.9e-196   1 CL0036   predicted_active_site
ENST00000327247.9     469    531    469    531 PF17189.11  Glyco_hydro_30C   Domain     1    65    65     63.0   3.5e-17   1 CL0369   
ENST00000327628.10     48    353     48    353 PF04849.19  HAP1_N           Coiled-coil     1   307   307    469.3  8.3e-141   1 No_clan  
ENST00000327628.10    414    583    414    583 PF12448.14  Milton            Family     1   173   173    246.6   2.4e-73   1 No_clan  
ENST00000327858.11     36     69     36     69 PF01821.24  ANATO             Domain     1    36    36     22.0   0.00039   1 No_clan  
ENST00000327858.11    112    144    112    144 PF01821.24  ANATO             Domain     1    36    36     22.4    0.0003   1 No_clan  
ENST00000327858.11    216    260    216    260 PF07645.22  EGF_CA            Domain     1    43    43     39.2     1e-09   1 CL0001   
ENST00000327858.11    262    303    262    306 PF07645.22  EGF_CA            Domain     1    40    43     38.5   1.7e-09   1 CL0001   
ENST00000327858.11    308    354    308    354 PF07645.22  EGF_CA            Domain     1    43    43     38.3   1.9e-09   1 CL0001   
ENST00000327858.11    356    391    356    397 PF07645.22  EGF_CA            Domain     1    37    43     37.3   3.8e-09   1 CL0001   
ENST00000327858.11    421    444    421    444 PF12662.14  cEGF              Domain     1    24    24     38.0   1.8e-09   1 CL0001   
ENST00000327858.11    460    484    460    484 PF12662.14  cEGF              Domain     1    24    24     33.7   3.9e-08   1 CL0001   
ENST00000327858.11    504    528    504    528 PF12662.14  cEGF              Domain     1    24    24     41.6   1.3e-10   1 CL0001   
ENST00000327858.11    594    700    594    700 PF22914.3   Fibulin_C         Domain     1    99    99     75.3   5.9e-21   1 CL0159   
ENST00000328514.11     62    111     35    113 PF05916.17  Sld5              Domain    50   100   102     22.7   0.00014   1 No_clan  
ENST00000328709.8      13     71     11     71 PF10203.15  Pet191_N          Family     3    67    67     73.2   2.6e-20   1 No_clan  
ENST00000329209.9       9    180      8    181 PF05914.18  RIB43A            Family     2   173   372    216.5   8.3e-64   1 No_clan  
ENST00000329293.4     138    397    137    398 PF02191.24  OLF               Repeat     3   257   258    266.2   4.4e-79   1 CL0186   
ENST00000329548.5       6    329      4    352 PF05631.20  MFS_5             Family     3   328   356    271.1   2.1e-80   1 CL0015   
ENST00000330295.10    101    238    101    238 PF25815.1   CTHRC1_C          Domain     1   137   137    225.0   5.5e-67   1 No_clan  
ENST00000330452.8       4    112      4    112 PF21494.4   PKC_C2            Domain     1   109   109    177.6     1e-52   1 CL0154   
ENST00000330452.8     159    209    159    211 PF00130.29  C1_1              Domain     1    51    53     56.1   3.9e-15   1 CL0229   
ENST00000330452.8     231    282    231    283 PF00130.29  C1_1              Domain     1    52    53     70.8     1e-19   1 CL0229   
ENST00000330452.8     351    603    349    603 PF00069.32  Pkinase           Domain     3   262   262    212.8   9.4e-63   1 CL0016   predicted_active_site
ENST00000330452.8     624    665    624    665 PF00433.30  Pkinase_C         Family     1    44    44     50.0   6.2e-13   1 No_clan  
ENST00000330677.7     112    180    111    180 PF00105.25  zf-C4             Domain     2    70    70    108.3   3.2e-31   1 CL0839   
ENST00000330677.7     380    463    378    479 PF00104.36  Hormone_recep     Domain     3    86   213     54.6   1.6e-14   1 No_clan  
ENST00000331314.11    105    132    104    133 PF04438.23  zf-HIT            Domain     2    29    30     32.7   7.8e-08   1 CL0175   
ENST00000331314.11    227    393    227    394 PF00270.36  DEAD              Domain     1   166   167    148.7     2e-43   1 CL0023   predicted_active_site
ENST00000331314.11    429    540    428    540 PF00271.38  Helicase_C        Domain     2   110   110     76.4   3.1e-21   1 CL0023   
ENST00000331968.11     49    135     48    135 PF25525.2   Ubiquitin_PRKD1_N  Domain     2    85    85    108.6   2.2e-31   1 CL0072   
ENST00000331968.11    150    197    147    198 PF00130.29  C1_1              Domain     4    51    53     56.5   2.9e-15   1 CL0229   
ENST00000331968.11    271    320    271    323 PF00130.29  C1_1              Domain     1    50    53     58.8   5.7e-16   1 CL0229   
ENST00000331968.11    423    497    423    539 PF00169.36  PH                Domain     1    75   105     34.7   3.2e-08   1 CL0266   
ENST00000331968.11    587    839    585    839 PF00069.32  Pkinase           Domain     5   262   262    241.2     2e-71   1 CL0016   predicted_active_site
ENST00000332966.8      33     60     33     60 PF01462.24  LRRNT             Family     1    28    28     35.2   1.1e-08   1 No_clan  
ENST00000332966.8      62    121     61    121 PF13855.13  LRR_8             Repeat     2    61    61     52.1   6.7e-14   1 CL0022   
ENST00000332966.8     134    154    134    156 PF00560.40  LRR_1             Repeat     1    21    23      9.7       1.8   1 CL0022   
ENST00000332966.8     159    217    157    217 PF13855.13  LRR_8             Repeat     3    61    61     45.8   6.4e-12   1 CL0022   
ENST00000332966.8     240    264    239    264 PF01463.30  LRRCT             Family     2    26    26     16.5     0.015   1 No_clan  
ENST00000332966.8     280    306    279    306 PF01462.24  LRRNT             Family     2    28    28     27.7   2.4e-06   1 No_clan  
ENST00000332966.8     333    391    333    391 PF13855.13  LRR_8             Repeat     3    61    61     54.3   1.4e-14   1 CL0022   
ENST00000332966.8     462    486    461    486 PF01463.30  LRRCT             Family     2    26    26     16.8     0.012   1 No_clan  
ENST00000332966.8     582    640    581    640 PF13855.13  LRR_8             Repeat     2    60    61     49.7   3.8e-13   1 CL0022   
ENST00000332966.8     687    712    687    712 PF01463.30  LRRCT             Family     1    26    26     17.7    0.0061   1 No_clan  
ENST00000332966.8     725    751    724    751 PF01462.24  LRRNT             Family     2    28    28     28.9     1e-06   1 No_clan  
ENST00000332966.8     799    859    799    859 PF13855.13  LRR_8             Repeat     1    61    61     48.1   1.2e-12   1 CL0022   
ENST00000332966.8     882    906    881    906 PF01463.30  LRRCT             Family     2    26    26     18.2    0.0043   1 No_clan  
ENST00000332966.8     966    999    966    999 PF00008.34  EGF               Domain     1    32    32     26.6   8.8e-06   1 CL0001   
ENST00000333003.10    112    180    111    180 PF00105.25  zf-C4             Domain     2    70    70    107.9   4.3e-31   1 CL0839   
ENST00000333003.10    380    573    378    574 PF00104.36  Hormone_recep     Domain     3   212   213    139.5   1.6e-40   1 No_clan  
ENST00000333137.12      1     41      1     41 PF12510.14  Smoothelin        Family    10    50    50     47.8   1.7e-12   1 No_clan  
ENST00000333137.12     74    122     73    122 PF12510.14  Smoothelin        Family     2    50    50     61.6   8.2e-17   1 No_clan  
ENST00000333137.12    571    619    570    619 PF12510.14  Smoothelin        Family     2    50    50     76.8   1.5e-21   1 No_clan  
ENST00000333137.12    801    903    799    906 PF00307.37  CH                Domain     3   106   109     85.1   5.9e-24   1 CL0188   
ENST00000333407.11     15    296     15    297 PF07894.19  SACK1             Domain     1   273   274    357.7  7.5e-107   1 CL0479   
ENST00000333957.8       3    109      3    111 PF00168.37  C2                Domain     1   102   104     76.7   2.3e-21   1 CL0154   
ENST00000333957.8     138    246    138    250 PF23025.2   YbjQ_2            Domain     1   103   104    102.6   2.1e-29   1 CL0522   
ENST00000333957.8     345    438    342    438 PF23025.2   YbjQ_2            Domain     4   104   104    116.9   7.8e-34   1 CL0522   
ENST00000333957.8     488    586    488    592 PF23025.2   YbjQ_2            Domain     1   102   104    100.0   1.4e-28   1 CL0522   
ENST00000333957.8     701    794    701    795 PF23028.2   YbjQ_3            Domain     1    94    95    135.6   9.5e-40   1 CL0522   
ENST00000333957.8     877    970    877    971 PF23128.2   C2CD5_C           Domain     1    94    95    139.6   5.4e-41   1 CL0522   
ENST00000333972.11    203    373    203    373 PF00621.26  RhoGEF            Domain     1   180   180    135.4   3.8e-39   1 CL0852   
ENST00000333972.11    388    503    388    503 PF22697.3   SOS1_NGEF_PH      Domain     1   106   106     91.6   5.4e-26   1 CL0266   
ENST00000334564.11     27     67     26     67 PF01352.33  KRAB              Family     2    42    42     89.0   1.7e-25   1 No_clan  
ENST00000334564.11    188    210    188    210 PF00096.33  zf-C2H2           Domain     1    23    23     21.4   0.00039   1 CL0361   
ENST00000334564.11    216    238    216    238 PF00096.33  zf-C2H2           Domain     1    23    23     31.3   2.8e-07   1 CL0361   
ENST00000334564.11    244    266    244    266 PF00096.33  zf-C2H2           Domain     1    23    23     32.7     1e-07   1 CL0361   
ENST00000334564.11    272    292    272    293 PF00096.33  zf-C2H2           Domain     1    21    23     25.6   1.8e-05   1 CL0361   
ENST00000334564.11    300    322    300    322 PF00096.33  zf-C2H2           Domain     1    23    23     24.7   3.6e-05   1 CL0361   
ENST00000334564.11    328    350    328    350 PF00096.33  zf-C2H2           Domain     1    23    23     29.5   1.1e-06   1 CL0361   
ENST00000334564.11    370    394    370    395 PF13465.13  zf-H2C2_2         Domain     1    25    26     41.0   2.2e-10   1 CL0361   
ENST00000334564.11    412    434    412    434 PF00096.33  zf-C2H2           Domain     1    23    23     26.4   1.1e-05   1 CL0361   
ENST00000334564.11    440    462    440    462 PF00096.33  zf-C2H2           Domain     1    23    23     27.0   6.8e-06   1 CL0361   
ENST00000334564.11    468    490    468    490 PF00096.33  zf-C2H2           Domain     1    23    23     24.2     5e-05   1 CL0361   
ENST00000335327.6       3    180      3    181 PF27569.2   SCAR_helical      Domain     1   187   187    208.6   1.1e-61   1 No_clan  
ENST00000335327.6     438    463    437    464 PF02205.27  WH2                Motif     2    27    28     30.4   3.5e-07   1 No_clan  
ENST00000335875.9     103    683    103    685 PF00209.25  SNF               Family     1   522   524    386.0  4.6e-115   1 CL0062   
ENST00000336156.10     30    261     28    261 PF09741.15  DUF2045           Family     3   231   231    323.9     8e-97   1 No_clan  
ENST00000336332.5     208    232    208    232 PF00096.33  zf-C2H2           Domain     1    23    23     24.7   3.6e-05   1 CL0361   
ENST00000336332.5     240    262    238    262 PF00096.33  zf-C2H2           Domain     3    23    23     22.1   0.00024   1 CL0361   
ENST00000336332.5     268    290    268    290 PF00096.33  zf-C2H2           Domain     1    23    23     16.3     0.016   1 CL0361   
ENST00000336332.5     358    382    358    382 PF00096.33  zf-C2H2           Domain     1    23    23     18.0    0.0049   1 CL0361   
ENST00000336332.5     388    412    388    412 PF00096.33  zf-C2H2           Domain     1    23    23     21.9   0.00028   1 CL0361   
ENST00000336557.9      35    109     35    109 PF02017.22  CIDE-N            Domain     1    76    76     95.3   2.9e-27   1 CL0072   
ENST00000337019.7      70    205     70    215 PF10274.16  ParcG             Repeat     1   137   183    203.9   3.8e-60   1 CL0020   
ENST00000337019.7     241    292    234    292 PF10274.16  ParcG             Repeat   134   183   183     59.0   1.1e-15   1 CL0020   
ENST00000337057.8     222    284    222    285 PF09379.17  FERM_N            Domain     1    63    64     87.7   5.9e-25   1 CL0072   
ENST00000337057.8     300    409    299    409 PF00373.24  FERM_M            Domain     2   117   117     99.2   3.1e-28   1 CL0632   
ENST00000337057.8     413    502    413    503 PF09380.17  FERM_C            Domain     1    92    93    103.0   1.5e-29   1 CL0266   
ENST00000337057.8     507    550    507    550 PF08736.17  FA                Family     1    44    44     68.2   7.8e-19   1 No_clan  
ENST00000337057.8     630    670    630    676 PF04382.19  SAB               Family     1    42    50     72.8   2.9e-20   1 No_clan  
ENST00000337057.8     892    998    892    998 PF05902.19  4_1_CTD           Domain     1   107   107    183.3   1.6e-54   1 No_clan  
ENST00000337352.10    161    339    161    339 PF00621.26  RhoGEF            Domain     1   180   180    162.4     2e-47   1 CL0852   
ENST00000337352.10    372    468    371    469 PF00169.36  PH                Domain     2   104   105     54.4   2.4e-14   1 CL0266   
ENST00000337352.10    531    584    528    587 PF01363.28  FYVE              Domain     4    62    67     45.9   7.2e-12   1 CL0229   
ENST00000337566.9       9     64      8     64 PF03876.23  SHS2_Rpb7-N       Domain     2    57    57     63.9   1.8e-17   1 CL0319   
ENST00000337566.9      68    172     63    172 PF08292.19  RNA_pol_Rbc25     Domain    15   125   125    123.5     1e-35   1 CL0021   
ENST00000337706.7      27    148     25    148 PF00167.25  FGF               Domain     3   124   124    153.8   3.2e-45   1 CL0066   
ENST00000338401.8       3     64      1     65 PF06080.19  DUF938            Family     3    62   202     82.9   4.2e-23   1 CL0063   
ENST00000338446.8      38    210     38    211 PF06905.19  FAIM1             Family     1   171   172    281.8   2.7e-84   1 No_clan  
ENST00000338797.10      6     66      6     66 PF12884.13  TORC_N            Family     1    63    63     87.9     9e-25   1 No_clan  
ENST00000338797.10    164    308    164    309 PF12885.13  TORC_M            Family     1   157   158    227.3   1.4e-67   1 No_clan  
ENST00000338797.10    575    650    575    650 PF12886.13  TORC_C            Family     1    75    75    110.1   8.2e-32   1 No_clan  
ENST00000338963.6     540    569    540    569 PF00397.33  WW                Domain     1    31    31     43.8   3.2e-11   1 CL0680   
ENST00000338963.6     697    726    697    726 PF00397.33  WW                Domain     1    31    31     45.1   1.2e-11   1 CL0680   
ENST00000338963.6     770    799    770    799 PF00397.33  WW                Domain     1    31    31     46.1   6.1e-12   1 CL0680   
ENST00000338963.6     822    851    822    851 PF00397.33  WW                Domain     1    31    31     45.2   1.1e-11   1 CL0680   
ENST00000338963.6     942   1000    941   1000 PF00632.31  HECT              Domain     2    58   307     34.5   2.8e-08   1 CL0552   
ENST00000339556.8       9     52      9     53 PF01023.26  S_100             Domain     1    44    45     55.4   5.7e-15   1 CL0220   
ENST00000339738.10     12    138     12    140 PF00782.26  DSPc              Domain     1   130   133    109.0   2.4e-31   1 CL0031   predicted_active_site
ENST00000340192.11     99    219     98    219 PF03834.22  Rad10             Domain     2   122   122    190.1   1.5e-56   1 CL0236   
ENST00000340192.11    235    263    235    264 PF00633.30  HHH                Motif     1    29    30     25.7   1.1e-05   1 CL0198   
ENST00000340370.10     53    161     52    161 PF11878.14  DOCK_C-D_N        Domain     2   113   113    124.6     4e-36   1 No_clan  
ENST00000340370.10    557    735    557    736 PF14429.13  DOCK-C2           Domain     1   186   187    186.7   6.2e-55   1 CL0154   
ENST00000340537.9      12     81     10     88 PF14904.12  FAM86             Family     3    72    90    115.8   1.2e-33   1 No_clan  
ENST00000340630.9       9    170      7    172 PF00071.29  Ras               Domain     4   160   162    116.3   1.6e-33   1 CL0023   
ENST00000340912.6      42    202     25    212 PF02902.26  Peptidase_C48     Domain    45   205   217     43.8   4.2e-11   1 CL0125   predicted_active_site
ENST00000341420.5     176    237    175    237 PF13855.13  LRR_8             Repeat     2    61    61     30.2   4.6e-07   1 CL0022   
ENST00000341420.5     247    306    247    306 PF13855.13  LRR_8             Repeat     1    60    61     47.5   1.8e-12   1 CL0022   
ENST00000341421.7      26    295     10    295 PF04849.19  HAP1_N           Coiled-coil    37   307   307    389.0  2.4e-116   1 No_clan  
ENST00000341421.7     356    525    356    525 PF12448.14  Milton            Family     1   173   173    247.4   1.4e-73   1 No_clan  
ENST00000342179.9      56    712     55    712 PF10034.16  Dpy19             Family     2   653   653    864.1  9.1e-260   1 CL0111   
ENST00000342272.3      14     34     14     36 PF02493.27  MORN              Repeat     1    21    23     19.9   0.00079   1 CL0251   
ENST00000342272.3      38     59     38     59 PF02493.27  MORN              Repeat     1    23    23     19.9   0.00081   1 CL0251   
ENST00000342272.3      60     76     60     80 PF02493.27  MORN              Repeat     1    17    23     18.6     0.002   1 CL0251   
ENST00000342272.3      82    101     82    103 PF02493.27  MORN              Repeat     1    20    23      9.7       1.4   1 CL0251   
ENST00000342272.3     106    128    106    128 PF02493.27  MORN              Repeat     1    23    23     31.1   2.2e-07   1 CL0251   
ENST00000343023.10     10    139     10    140 PF14551.12  MCM_N             Domain     1    94    95     61.3   1.5e-16   1 CL0903   
ENST00000343023.10    149    278    148    281 PF17207.10  MCM_OB            Domain     2   123   126    130.0   6.5e-38   1 CL0021   
ENST00000343023.10    347    389    325    389 PF24901.3   WHD_MCM7          Domain    34    76    76     42.2   8.8e-11   1 CL0123   
ENST00000343267.8      37    182     37    182 PF08212.19  Lipocalin_2       Domain     1   146   146     89.5   3.2e-25   1 CL0116   
ENST00000343550.9     169    224    169    224 PF00010.32  HLH               Domain     1    53    53     53.8   2.1e-14   1 CL0827   
ENST00000343575.11     29     85     28     86 PF00048.26  IL8               Domain     2    59    60     38.4   1.7e-09   1 CL0730   
ENST00000343769.6       4     44      3     44 PF01352.33  KRAB              Family     2    42    42     79.3   1.9e-22   1 No_clan  
ENST00000343769.6     173    195    173    195 PF00096.33  zf-C2H2           Domain     1    23    23     17.1    0.0092   1 CL0361   
ENST00000343769.6     201    223    201    223 PF00096.33  zf-C2H2           Domain     1    23    23     25.6   1.8e-05   1 CL0361   
ENST00000343769.6     229    251    229    251 PF00096.33  zf-C2H2           Domain     1    23    23     19.2    0.0021   1 CL0361   
ENST00000343769.6     257    279    257    279 PF00096.33  zf-C2H2           Domain     1    23    23     27.4   4.8e-06   1 CL0361   
ENST00000343769.6     285    307    285    307 PF00096.33  zf-C2H2           Domain     1    23    23     27.4   4.8e-06   1 CL0361   
ENST00000343769.6     313    335    313    335 PF00096.33  zf-C2H2           Domain     1    23    23     19.1    0.0021   1 CL0361   
ENST00000343769.6     341    363    341    363 PF00096.33  zf-C2H2           Domain     1    23    23     20.4   0.00081   1 CL0361   
ENST00000343769.6     384    408    383    408 PF13465.13  zf-H2C2_2         Domain     2    26    26     40.1   4.4e-10   1 CL0361   
ENST00000343769.6     425    447    425    447 PF00096.33  zf-C2H2           Domain     1    23    23     20.7   0.00068   1 CL0361   
ENST00000343769.6     453    475    453    475 PF00096.33  zf-C2H2           Domain     1    23    23     27.9   3.3e-06   1 CL0361   
ENST00000343769.6     481    503    481    503 PF00096.33  zf-C2H2           Domain     1    23    23     27.9   3.3e-06   1 CL0361   
ENST00000343769.6     509    531    509    531 PF00096.33  zf-C2H2           Domain     1    23    23     27.1   6.2e-06   1 CL0361   
ENST00000343769.6     537    559    537    559 PF00096.33  zf-C2H2           Domain     1    23    23     16.6     0.013   1 CL0361   
ENST00000343769.6     565    587    565    587 PF00096.33  zf-C2H2           Domain     1    23    23     20.6   0.00072   1 CL0361   
ENST00000343769.6     593    615    593    615 PF00096.33  zf-C2H2           Domain     1    23    23     23.9   6.5e-05   1 CL0361   
ENST00000343813.10    164    257    163    257 PF04140.20  ICMT              Family     2    95    95    121.3   2.8e-35   1 CL0115   
ENST00000344008.5     464    523    464    523 PF30733.1   zf-C2H2_CASZ1_1   Domain     1    60    60    111.9   1.9e-32   1 CL0361   
ENST00000344008.5     526    581    524    582 PF26743.1   zf-C2H2_CASZ1     Domain     3    54    55     29.1   1.3e-06   1 CL0361   
ENST00000344008.5     584    639    584    641 PF26743.1   zf-C2H2_CASZ1     Domain     1    53    55     58.1   1.2e-15   1 CL0361   
ENST00000344008.5     643    695    643    698 PF26743.1   zf-C2H2_CASZ1     Domain     1    51    55     42.3     1e-10   1 CL0361   
ENST00000344102.9     111    398    110    402 PF00579.32  tRNA-synt_1b      Family     2   288   292     78.3   9.7e-22   1 CL0039   
ENST00000344209.10    167    214    167    214 PF05624.20  LSR               Domain     1    48    48     84.2   7.7e-24   1 No_clan  
ENST00000344721.8     602    669    601    670 PF00105.25  zf-C4             Domain     2    69    70     98.7   3.2e-28   1 CL0839   
ENST00000344721.8     767    943    757    946 PF00104.36  Hormone_recep     Domain    14   208   213     99.0   4.2e-28   1 No_clan  
ENST00000345356.10     35    205     35    206 PF00092.35  VWA               Domain     1   173   174    197.5   3.2e-58   1 CL0128   
ENST00000345356.10    223    304    222    305 PF00041.28  fn3               Domain     2    83    84     57.8   1.6e-15   1 CL0159   
ENST00000345356.10    315    395    311    396 PF00041.28  fn3               Domain     5    83    84     41.6   1.8e-10   1 CL0159   
ENST00000345356.10    404    483    403    488 PF00041.28  fn3               Domain     2    82    84     48.0   1.8e-12   1 CL0159   
ENST00000345356.10    493    564    492    573 PF00041.28  fn3               Domain     2    70    84     42.5   9.6e-11   1 CL0159   
ENST00000345356.10    591    668    590    673 PF00041.28  fn3               Domain     2    75    84     60.0   3.3e-16   1 CL0159   
ENST00000345356.10    682    762    681    766 PF00041.28  fn3               Domain     2    78    84     41.9   1.4e-10   1 CL0159   
ENST00000345356.10    774    853    773    855 PF00041.28  fn3               Domain     4    79    84     47.8   2.1e-12   1 CL0159   
ENST00000345356.10    863    940    862    946 PF00041.28  fn3               Domain     2    75    84     53.4   3.8e-14   1 CL0159   
ENST00000345356.10    954    991    953    998 PF00041.28  fn3               Domain     2    41    84     25.1   2.5e-05   1 CL0159   
ENST00000345415.11     45    333     44    334 PF02906.20  Fe_hyd_lg_C       Domain     2   279   280    233.6   4.7e-69   1 No_clan  
ENST00000345415.11    345    396    345    397 PF02256.23  Fe_hyd_SSU        Domain     1    55    56     50.0   3.7e-13   1 No_clan  
ENST00000346134.11     31    121     31    121 PF15277.13  Sec3-PIP2_bind    Domain     1    90    90     88.7   3.2e-25   1 CL0266   
ENST00000346134.11    185    316    185    317 PF09763.16  Sec3_CC           Repeat     1   132   133     88.7   4.7e-25   1 CL0020   
ENST00000346134.11    577    871    558    871 PF20654.4   Sec3_C-term       Repeat    42   355   355    273.1   6.1e-81   1 CL0020   
ENST00000346348.7     131    254    127    255 PF02194.21  PXA               Family    46   180   181     88.1   1.3e-24   1 No_clan  
ENST00000346348.7     293    420    292    423 PF00615.25  RGS               Domain     2   114   117     37.0   6.1e-09   1 CL0272   
ENST00000346348.7     552    632    550    633 PF00787.30  PX                Domain     3    83    84     75.9   4.6e-21   1 No_clan  
ENST00000346348.7     754    857    754    858 PF08628.18  Nexin_C           Family     1   110   111     71.1   1.5e-19   1 No_clan  
ENST00000346691.9     114    189    113    189 PF28409.1   ATRIP_N           Domain     2    77    77    107.4   4.3e-31   1 No_clan  
ENST00000346691.9     318    664    318    664 PF28426.1   ATRIP_C           Domain     1   347   472    384.4  1.2e-114   1 CL0456   
ENST00000346834.8     112    407    111    407 PF07565.19  Band_3_cyto       Domain     2   294   294    403.0  1.5e-120   1 CL0340   
ENST00000346834.8     493    999    493   1000 PF00955.28  HCO3_cotransp     Domain     1   476   551    691.8  1.2e-207   1 CL0062   
ENST00000347262.8       1     67      1     68 PF05361.18  PP1_inhibitor     Family     1    64   141    102.8   2.6e-29   1 No_clan  
ENST00000347262.8      68    101     67    109 PF05361.18  PP1_inhibitor     Family    92   130   141     30.5   5.3e-07   1 No_clan  
ENST00000347557.6       1     41      1     41 PF12510.14  Smoothelin        Family    10    50    50     47.8   1.7e-12   1 No_clan  
ENST00000347557.6      74    122     73    122 PF12510.14  Smoothelin        Family     2    50    50     61.6   8.2e-17   1 No_clan  
ENST00000347557.6     571    619    570    619 PF12510.14  Smoothelin        Family     2    50    50     76.8   1.5e-21   1 No_clan  
